datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited	isolatedfrom	isolator	isolationmethod	conditionsforgrowth	geneticallymodified	genotype	mutant	race	alternatestate	strainproperties	strainapplications	formofsupply	restrictions	biologicalrisks	pathogenicity
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	384315	Plantae				Rubiaceae	Palicourea	deflexa		Palicourea deflexa	(DC.) Borhidi		2009	6	11	Matos, FB; Amorim, AM; Carvalho, GM; Daneu, L	1702				Jardim, JG	2009	7			Prado	Parque Nacional do Descobrimento, entrada a direita no Km 18 da estrada principal que atravessa o Parque.	-39.220798	-17.341101	53161		100										<nO>Arbusto ca. 1,6m de altura. Frutos maduros brancos. Eixos da inflorescência vináceos.</nO>	MBM384315																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFRRJ	RBR	59729	Plantae				Annonaceae	Xylopia	frutescens		Xylopia frutescens	Aubl.		2023	08	17	E.P. Fernandez; A.M. Amorim, R.C. Forzza, G. Crispim, J. Fukuda, L. M. Barbosa, J.L. Paixão	1652				M. Gomes	2023	10	10		Prado	Lagoa Só Não Vou, ao longo da estrada acesso até a base do mirante. Parque Nacional do Descobrimento	-39.3252778	-17.0908333			50	60									<nO>Terrícola, heliófila, folhas discolores, face adaxial verde-escuro, face abaxial verde-cinérea, frutos verdes Habitat: Floresta Ombrófila dos Tabuleiros Costeiros perturbada por retirada seletiva de madeira Habito: Arvoreta</nO>	RBR00059729																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFES	SAMES	16899	Plantae				Solanaceae	Solanum	pseudoquina		Solanum pseudoquina	A.St.-Hil.		2024	04	22	H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.	5462									Prado	Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.	-39.4158333	-17.1416666			70										<nO>Frutos imaturos verdes. Folhas discolores, face abaxial verde claro, adaxial verde escuro. Habitat: Floresta Ombrófila Densa de Terras Baixas (Floresta de Tabuleiro) Habito: Arbusto</nO>	SAMES16899																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFES	SAMES	16900	Plantae				Meliaceae	Trichilia	lepidota		Trichilia lepidota	Mart.		2024	04	22	H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.	5456									Prado	Parque Nacional do Descobrimento. Estrada da sede do ICMBio para a Lagoa do Só Não Vou.	-39.4158333	-17.1416666			70										<nO>Frutos imaturos verdes. Habitat: Floresta Ombrófila Densa de Terras Baixas (Floresta de Tabuleiro). Ecótone entre Floresta de Tabuleiro e Floresta Submontana Habito: Árvore</nO>	SAMES16900																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFES	SAMES	16877	Plantae				Fabaceae	Arapatiella	psilophylla		Arapatiella psilophylla	(Harms) R.S.Cowan		2024	04	30	H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.	5705									Prado	Parque Nacional do Descobrimento. Trilha do Quexada.	-39.3319445	-17.1233334			87											SAMES16877																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFES	SAMES	16882	Plantae				Myrtaceae	Myrcia	raminfinita		Myrcia raminfinita	L.Marinho & E.Lucas		2024	05	01	H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.	5723									Prado	Parque Nacional do Descobrimento. Trilha do Quexada.	-39.3319445	-17.1233334			87											SAMES16882																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFES	SAMES	16883	Plantae				Myrtaceae	Myrcia	raminfinita		Myrcia raminfinita	L.Marinho & E.Lucas		2024	04	29	H. Medeiros; F. A. Obermuller, M.P. Landeiro, E.C. Oliveira, A. A. Soares, C.N. Fraga, P. Labiak, R. C. Forzza.	5644									Prado	Parque Nacional do Descobrimento. Trilha do Quexada.	-39.3319445	-17.1233334			87											SAMES16883																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110649	Plantae				Putranjivaceae	Drypetes	sessiliflora		Drypetes sessiliflora	Allemão		2024	05	15	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	143				Dantas, P.Q.	2024	5	24		Prado	Trilha da Juerana. Parque Nacional do Descobrimento	-39.3533333	-17.1108333			74										<nO>Árvore, 4m de altura. Botões florais verdes</nO>	UPCB0074561																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110895	Plantae				Orchidaceae	Epidendrum	anceps		Epidendrum anceps	Jacq.		2024	05	16	Engels, M.E.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	11688				Engels, M.E.	2024	5	16		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3302778	-17.0552778			90										<nO>Epífita. Folhas verdes. Flores castanhas claras. UNICATA</nO>	UPCB0074634																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110901	Plantae				Orchidaceae	Epidendrum	flexuosum		Epidendrum flexuosum	G.Mey.		2024	05	18	Engels, M.E.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	11694				Engels, M.E.	2024	5	18		Prado	Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			80										<nO>Epífita, em formigueiro a ca. 4 m de altura, as margens de riacho. Folhas verdes carnosas. Flores roseas escuras, calos do labelo alvos.</nO>	UPCB0074640																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110644	Plantae				Lecythidaceae	Eschweilera	ovata		Eschweilera ovata	(Cambess.) Mart. ex Miers		2024	05	14	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	138				Engels, M.E.	2024	5	14		Prado	Estrada principal do parque. Parque Nacional do Descobrimento	-39.4158333	-17.1416666			70										<nO>Árvore, 12m de altura. Fruto marrom. Presença de embira</nO>	UPCB0074556																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110681	Plantae				Myrtaceae	Eugenia			Eugenia			2024	05	17	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	175									Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Arbusto, 2m de altura. Flores passadas verdes</nO>	UPCB0074593																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110815	Plantae				Myrtaceae	Eugenia			Eugenia			2024	05	18	Ferreira-Alves, R.; Santos, R., Ottino, G.C., Carvalho-Silva, F., Santos, A.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	104									Prado	Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento	-39.3255556	-17.0905555			50										<nO>Árvore, ca. 8 m. Frutos verdes, sépalas verde-claro</nO>	UPCB0074714																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110676	Plantae				Myrtaceae	Eugenia	hirta		Eugenia hirta	O.Berg		2024	05	17	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	170				Engels, M.E.	2024	5	17		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Arbusto, 1m de altura. Folhas aromáticas. Sépalas verde-claras, pétalas brancas</nO>	UPCB0074588																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110796	Plantae				Myrtaceae	Eugenia	melanogyna		Eugenia melanogyna	(D.Legrand) Sobral		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	848				K.S. Valdemarin	2024	7	3		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arbusto com cerca de 3 metros de altura</nO>	UPCB0074500																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110679	Plantae				Myrtaceae	Eugenia	pachnantha		Eugenia pachnantha	O.Berg		2024	05	17	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	173				K.S. Valdemarin	2024	7	3		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Arbusto, 2m de altura. Folhas aromáticas. Flores brancos. Frutos imaturos verdes</nO>	UPCB0074591																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111225	Plantae				Myrtaceae	Eugenia	pachnantha		Eugenia pachnantha	O.Berg		2024	05	16	Hinoshita, L.K.R.; Zidany, J., John, L., Lobo, L., Pereira, T., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	128				Valdemarin, K. S .	2024	7	3		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3336111	-17.0566667			90										<nO>Arvoreta de 3m, com cheiro forte em todas as partes, frutos imaturos verdes, tornando se amarelos quando maduros, plantas sem flores, pouco abundante.</nO>	UPCB0074341																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110865	Plantae				Moraceae	Ficus	bahiensis		Ficus bahiensis	C.C.Berg & Carauta		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	856				L.C. Pederneiras	2024	5	23		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arvoreta com cerca de 2 metros de altura</nO>	UPCB0074508																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110787	Plantae				Bignoniaceae	Fridericia	conjugata		Fridericia conjugata	(Vell.) L.G.Lohmann		2024	05	14	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	791				M. Kaehler	2024	6	24		Prado	Trilha do Macaco Prego. Parque Nacional do Descobrimento	-39.4158333	-17.1416666			60										<nO>Liana coletada a 4 metros de altura</nO>	UPCB0074443																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111239	Plantae				Cyperaceae	Fuirena	umbellata		Fuirena umbellata	Rottb.		2024	05	18	Hinoshita, L.K.R.; Zidany, J., John, L., Lobo, L., Pereira, T., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	151				Dantas, P.Q.	2024	6	18		Prado	Lagoa Só Não Vou. Parque Nacional do Descobrimento	-39.2938889	-17.0402777			70										<nO>Erva com cerca de 50cm de altura, com caule anguloso, com 5 lados em corte transversal, flores esverdeadas com estames amarelos.</nO>	UPCB0074364																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110861	Plantae				Annonaceae	Guatteria	macropus		Guatteria macropus	Mart.		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	850				A. Lobão	2024	5	24		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arvoreta entre 4-5 metros de altura</nO>	UPCB0074502																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111270	Plantae				Euphorbiaceae	Gymnanthes	multiramea		Gymnanthes multiramea	(Klotzsch) Müll.Arg.		2024	05	16	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	810				Ottino, G.C.	2024	5	16		Prado	Trilha da Gindiba - trilha 2 do Porgrama Monitora. Parque Nacional do Descobrimento	-39.3302778	-17.0552778			90										<nO>Arvoreta com cerca de 2,5 metros de altura, frutos secos enegrecidos.</nO>	UPCB0074462																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110872	Plantae				Apocynaceae	Hancornia	speciosa		Hancornia speciosa	Gomes		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	863				Koch, I.	2024	5	18		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arvoreta com cerca de 3 metros de altura</nO>	UPCB0074515																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111241	Plantae				Rubiaceae	Hexasepalum	teres		Hexasepalum teres	(Walter) J.H.Kirkbr.		2024	05	18	Hinoshita, L.K.R.; Zidany, J., John, L., Lobo, L., Pereira, T., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	156				Gomes, M.	2024	6	20		Prado	Trilha 1 do Programa Monitora. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Ervas em local ensolarado, abundante, com flores brancas manchadas de lilás.</nO>	UPCB0074369																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111272	Plantae				Poaceae	Homolepis	isocalycia		Homolepis isocalycia	(G.Mey.) Chase		2024	05	17	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	814				R.T. Shirasuna	2024	6	5		Prado	Estrada Alegria Nova. Parque Nacional do Descobrimento	-39.2938889	-17.0402777			70										<nO>Erva aproximadamente 50 cm de altura.</nO>	UPCB0074466																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111224	Plantae				Fabaceae	Hydrochorea	pedicellaris		Hydrochorea pedicellaris	(DC.) M.V.B.Soares, Iganci & M.P.Morim		2024	05	16	Hinoshita, L.K.R.; Zidany, J., John, L., Lobo, L., Pereira, T., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	127				Pires, M.	2024	5	23		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3336111	-17.0566667			90										<nO>Árvore com cerca de 20m, Caule liso, marrom claro. Frutos secos abertos.</nO>	UPCB0074340																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110663	Plantae				Marantaceae	Ischnosiphon	gracilis		Ischnosiphon gracilis	(Rudge) Körn.		2024	05	16	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	157				Engels, M.E.	2024	5	23		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3336111	-17.0566667			90										<nO>Erva bambusiforme, 2,5m de altura. Sépalas brancas, pétalas castanho-amareladas, estiminódios amarelos, estigma branco</nO>	UPCB0074575																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111031	Plantae				Verbenaceae	Lantana	camara		Lantana camara	L.		2024	05	14	Hinoshita, L.K.R.; J. Zidany, L. John, L. Lobo, T. Pereira, I. Koch, R. Goldenberg, P. Labiak, N. Ivanauskas, C. Toledo, V.C. Souza, T. Bochorny, R.C. Forzza	88-A				J. Zidany	2024	5	23		Prado	Estrada principal do parque. Parque Nacional do Descobrimento	-39.4158333	-17.1416666			70										<nO>Arbusto escandente, com cercade 2 m, odoríferos, com flor amarela tornando-se alaranjada quando mais velhas, frutos esverdeados tornando se roxos quando maduros.</nO>	UPCB0074301																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111030	Plantae				Verbenaceae	Lantana	radula		Lantana radula	Sw.		2024	05	14	Hinoshita, L.K.R.; J. Zidany, L. John, L. Lobo, T. Pereira, I. Koch, R. Goldenberg, P. Labiak, N. Ivanauskas, C. Toledo, V.C. Souza, T. Bochorny, R.C. Forzza	87-A				T. Silva	2024	5	23		Prado	Estrada principal do parque. Parque Nacional do Descobrimento	-39.4158333	-17.1416666			70										<nO>Arbusto escandente, com cerca de 3m de comp., odorífero, flor branca, com interior do tubo amarelo, frutos arroxeados.</nO>	UPCB0074300																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110783	Plantae				Asteraceae	Lepidaploa	remotiflora		Lepidaploa remotiflora	(Rich.) H.Rob.		2024	05	14	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	782				Renon, P.	2024	5	14		Prado	Próximo a sede do ICMBio. Parque Nacional do Descobrimento	-39.4155556	-17.1408333			60										<nO>Arbusto com aproximadamente 1,5 metros de altura, flores roxas</nO>	UPCB0074434																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110899	Plantae				Orchidaceae	Liparis	nervosa		Liparis nervosa	(Thumb.) Lindl.		2024	05	17	Engels, M.E.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	11692				Engels, M.E.	2024	5	17		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Humícola no sub-bosque de mussununga. Pseudobulbos e folhas verdes claras. Inflorescências eretas. Flores castanho vinosas. UNICATA</nO>	UPCB0074638																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110655	Plantae				Phyllanthaceae	Margaritaria	nobilis		Margaritaria nobilis	L.f.		2024	05	15	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	149				I. Cordeiro	2024	5	15		Prado	Trilha da Juerana. Parque Nacional do Descobrimento	-39.3533333	-17.1108333			74										<nO>Árvore, 10m de altura. Frutos imaturos verdes. Caroço azulado</nO>	UPCB0074567																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110863	Plantae				Plantaginaceae	Matourea	ocymoides		Matourea ocymoides	(Cham. & Schltdl.) Colletta & V.C.Souza		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	852				Souza, V.C.	2024	5	23		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Subarbusto aproximadamente 50 cm de altura, flores lilás</nO>	UPCB0074504																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111344	Plantae				Orchidaceae	Maxillaria	rufescens		Maxillaria rufescens	Lindl.		2024	12	12	Engels, M.E.	12463				Engels, M.E.	2024	12	12		Prado	Trilha da Gindiba. Parque Nacional do Descobrimento	-39.3302778	-17.0552778			90										<nO>Epífita. Pseudobulbos e folhas verdes. Flores amarelas escuras acastanhadas, pétalas esparsamente pintalgadas de castanho avermelhado. Labelo com calo avermelhado (levemente mais claro que pintas das pétalas), limbo densamente pintalgado de vermelho escuro acastanhado. Ovário verde. Coluna amarela pálida e finamente pintalgada de avermelhado. Anteras alvacentas. Cultivada até floração. UNICATA.</nO>	UPCB0081506																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110859	Plantae				Melastomataceae	Miconia	ciliata		Miconia ciliata	(Rich.) DC.		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	846				Goldenberg, R.	2024	5	18		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arvoreta com cerca de 2,5 metros de altura, pétalas e estames lilás</nO>	UPCB0074498																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110658	Plantae				Melastomataceae	Miconia	cinnamomifolia		Miconia cinnamomifolia	(DC.) Naudin		2024	05	15	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	152				Goldenberg, R.	2024	5	15		Prado	Trilha da Juerana. Parque Nacional do Descobrimento	-39.3533333	-17.1108333			74										<nO>Árvore, 16m de altura. Frutos imaturos verdes</nO>	UPCB0074570																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110647	Plantae				Melastomataceae	Miconia	mirabilis		Miconia mirabilis	(Aubl.) L.O.Williams		2024	05	15	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	141				Goldenberg, R.	2024	5	15		Prado	Trilha da Juerana. Parque Nacional do Descobrimento	-39.3533333	-17.1108333			74										<nO>Árvore, 12m de altura. Sépalas persistentes no fruto róseas. Frutos imaturos verdes</nO>	UPCB0074559																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	111232	Plantae				Myrtaceae	Myrcia	isaiana		Myrcia isaiana	G.M.Barroso & Peixoto		2024	05	17	Hinoshita, L.K.R.; Zidany, J., John, L., Lobo, L., Pereira, T., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	139				Zidany, J.	2024	5	23		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Árvore com cerca de 20m de altura, tronco fissurado, crescendo no interior da mata. Frutos maduros amarelados quando maduros.</nO>	UPCB0074352																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110680	Plantae				Myrtaceae	Myrcia	loranthifolia		Myrcia loranthifolia	(DC.) G.P.Burton & E.Lucas		2024	05	17	Dantas, P.Q.; Barbosa-Souza, M., Engels, M.E., Souza, L.S., Rocha, F.A., Silva, S.P., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	174				D.F. Lima	2024	5	24		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3044444	-17.0455555			70										<nO>Árvore, 5m de altura. Folhas aromáticas. Flores passadas castanhas</nO>	UPCB0074592																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110870	Plantae				Myrtaceae	Myrcia	loranthifolia		Myrcia loranthifolia	(DC.) G.P.Burton & E.Lucas		2024	05	18	Renon, P.; Franco, A.P.S.A.,Hornink, B., Junior, C.C.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	861				Souza, V.C.	2024	5	23		Prado	Trilha 1 do Programa Monitora, próximo ao km 5. Parque Nacional do Descobrimento	-39.3244445	-17.0908333			50										<nO>Arbusto com cerca de 2,5 metros de altura</nO>	UPCB0074513																				
2025-02-01T12:01:46	PreservedSpecimen	Brasil	Bahia	UFPR	UPCB	110809	Plantae				Myrtaceae	Myrciaria	ferruginea		Myrciaria ferruginea	O.Berg		2024	05	16	Ferreira-Alves, R.; Santos, R., Ottino, G.C., Carvalho-Silva, F., Santos, A.B., Koch, I., Goldenberg, R., Labiak, P., Ivanauskas, N., Toledo, C., Souza, V.C., Bochorny, T., Forzza, R.C.	80				T.B. Flores	2024	7	3		Prado	Trilha da Gindiba - Trilha 2 do Programa Monitora. Parque Nacional do Descobrimento	-39.3302778	-17.0552778			90										<nO>Arbusto, ca. 3 m. Fruto vermelho</nO>	UPCB0074673																				
