datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited	isolatedfrom	isolator	isolationmethod	conditionsforgrowth	geneticallymodified	genotype	mutant	race	alternatestate	strainproperties	strainapplications	formofsupply	restrictions	biologicalrisks	pathogenicity
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	887135	Plantae	Magnoliophyta			Rubiaceae	Coccocypselum	aureum		Coccocypselum aureum	(Spreng.) Cham. & Schltdl.		1994	04	06	A. M. V. de Carvalho	4485				C. B. Costa	2005			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5 km na entrada.	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=411320' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00887135																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	669620	Plantae	Magnoliophyta			Solanaceae	Solanum	campaniforme		Solanum campaniforme	Roem. & Schult.					A. M. V. de Carvalho	4461				M. H. Nee	1996			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5km na entrada.	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=507824' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00669620																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	800952	Plantae	Magnoliophyta			Asteraceae	Mikania	salzmanniifolia		Mikania salzmanniifolia	DC.					A. M. V. de Carvalho	4500				H. E. Robinson				South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5 Km na entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=662766' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00800952																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	397864	Plantae	Magnoliophyta			Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana	Schltdl.		1994	04	06	A. M. V. de Carvalho	4454				C. M. Taylor	1998			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9,5 km na entrada. Mata Higrofila Sul Baiana	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195414' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00397864																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	397865	Plantae	Magnoliophyta			Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana	Schltdl.		1994	04	06	A. M. V. de Carvalho	4491				C. M. Taylor	1998			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9,5 km na entrada. Mata Higrofila Sul Baiana	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195415' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00397865																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	396172	Plantae	Magnoliophyta			Violaceae	Paypayrola	blanchetiana		Paypayrola blanchetiana	Tul.		1994	04	06	A. M. V. de Carvalho	4490				W. W. Thomas	1999			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km na entrada. Mata Higrófila Sul Baiana	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=176382' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00396172																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	475524	Plantae	Magnoliophyta			Malpighiaceae	Byrsonima	stipulacea		Byrsonima stipulacea	A.Juss.		1994	04	06	A. M. V. de Carvalho	4464				W. R. Anderson				South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9 km na entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=595695' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00475524																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	413611	Plantae	Magnoliophyta			Cyclanthaceae	Evodianthus	funifer		Evodianthus funifer	(Poit.) Lindm.		1994	04	06	A. M. V. de Carvalho	4449				R. Eriksson	1994			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Estrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477913' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00413611																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	441907	Plantae	Magnoliophyta			Gesneriaceae	Codonanthe	uleana		Codonanthe uleana	Fritsch		1994	04	06	A. M. V. de Carvalho	4446				L. E. Skog				South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A Estrada no Km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=644625' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00441907																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	770947	Plantae	Magnoliophyta			Solanaceae	Solanum	rupincola		Solanum rupincola	Sendtn.		1994	04	06	A. M. V. de Carvalho	4441				M. H. Nee	1995			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Estrada no km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5km da entrada.	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=603203' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00770947																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	501778	Plantae	Magnoliophyta			Rubiaceae	Psychotria	erecta		Psychotria erecta	(Aubl.) Standl. & Steyerm.		1994	04	06	A. M. V. de Carvalho	4442				C. M. Taylor	1998			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Estrada no km 22 da rod. Eunápolis/P. Seguro. Ca. 9 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=312681' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00501778																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	00750082	Plantae	Magnoliophyta			Aristolochiaceae	Aristolochia	bahiensis		Aristolochia bahiensis	F.González		1994	04	07	J. G. Jardim	399				F. A. González	2001	10		South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapólis/ P. Seguro. 9.5 km da entrada	-39.3253	-16.4625								fluid-preserved					<nO>"2nd collection of this species" <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911675' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00750082																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	626109	Plantae	Magnoliophyta			Stemonuraceae	Discophora	guianensis		Discophora guianensis	Miers		1994	04	06	A. M. V. de Carvalho	4439				R. A. Howard	1995			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5km da entra.	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=549432' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00626109																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	573345	Plantae	Magnoliophyta			Fabaceae	Arapatiella	psilophylla		Arapatiella psilophylla	(Harms) R.S.Cowan		1994	04	07	J. G. Jardim	408				R. C. Barneby	1994			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapolis/P. Seguro. Ca. 9,5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284192' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00573345																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	502266	Plantae	Magnoliophyta			Rubiaceae	Palicourea			Palicourea			1994	04	06	A. M. V. de Carvalho	4492				C. M. Taylor	2018			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=385078' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00502266																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	390607	Plantae	Magnoliophyta			Lecythidaceae	Eschweilera	complanata		Eschweilera complanata	S.A.Mori		1994	04	06	A. M. V. de Carvalho	4437				S. A. Mori	1994			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km da entrada	-39.3253	-16.4625								sheet					<nO>See fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=655863' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00390607																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	389941	Plantae	Magnoliophyta			Lecythidaceae	Eschweilera	complanata		Eschweilera complanata	S.A.Mori		1994	04	06	A. M. V. de Carvalho	4437				S. A. Mori	1994			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km da entrada	-39.3253	-16.4625								separate fruit					<nO>See fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=655861' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00389941																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	401019	Plantae	Magnoliophyta			Boraginaceae	Cordia	glabrifolia		Cordia glabrifolia	M.Stapf		1994	04	07	J. G. Jardim	409				M. N. Sánchez de Stapf; T. R. S. Silva	2013			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapólis/P. Seguro. Ca. 9,5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=386808' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00401019																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	603537	Plantae	Magnoliophyta			Fabaceae	Machaerium	aculeatum		Machaerium aculeatum	Raddi		1994	04	07	J. G. Jardim	410				F. L. R. Filardi	2010			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunapólis/P.Seguro. Ca. 9,5 km da entrada	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337230' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00603537																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	885131	Plantae	Magnoliophyta			Menispermaceae	Borismene	japurensis		Borismene japurensis	(Mart.) Barneby		1994	04	07	J. G. Jardim	390								South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km na entrada.	-39.3253	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980328' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00885131																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	821912	Plantae	Magnoliophyta			Passifloraceae	Tetrastylis	ovalis		Tetrastylis ovalis	(Vell.) Killip		1994	04	06	A. M. V. de Carvalho	4466				A. C. Cervi	2004			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/P. Seguro. Ca. 9.5 km na entrada.	-39.3252778	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908536' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00821912																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	821621	Plantae	Magnoliophyta			Apocynaceae	Tabernaemontana	salzmannii		Tabernaemontana salzmannii	A.DC.		1994	04	06	A. M. V. de Carvalho	4438				J. A. Kallunki	2005			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de Industrias S/A. Entrada no km 22 da Rod. Eunápolis/ P. Seguro. Ca. 9.5 km da entrada.	-39.3252778	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899992' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00821621																				
2025-01-25T00:18:00	PreservedSpecimen	Brasil	Bahia	NY	NY	821890	Plantae	Magnoliophyta			Passifloraceae	Passiflora	alata		Passiflora alata	Curtis		1994	04	07	J. G. Jardim	411				A. C. Cervi	2004			South America	Porto Seguro Mun.	Reserva da Brasil Holanda de INdustrias S/A. Entrada no km 22 da Rod. Eunápolis/p.Seguro. Ca. 9.5 km na entrada.	-39.3252778	-16.4625								sheet					<nO><a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=908473' target='other'> <mi>dwc_moreinfo</mi></a></nO>	NY00821890																				
2024-05-06T15:47:01	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56734	Plantae	Plantae			Rubiaceae	Chiococca	alba		Chiococca alba	(L.) Hitchc.		1994	04	06	Carvalho, A.M.V. de; et al.; et al.	4498				Zappi, D.	1995			Southern America	Porto Seguro	Reserva da Brasil Holanda de Ind. S/A., entrada no km 22 da rodovia Eunápolis / Porto Seguro ca. 9,5 km na entrada.	-39.325278	-16.4625													<nO>Planta com ramos escandentes crescendo sobre árvores. Flores com pétalas cremes, amarelo-pálido. Frutos imaturos verdes.; Mata Higrófila Sul Baiana. Mata pertubada.</nO>	IPA0056734																				
2024-05-06T15:47:03	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56582	Plantae	Plantae			Rubiaceae	Coccocypselum	aureum		Coccocypselum aureum	(Spreng.) Cham. & Schltdl.		1994	04	06	Carvalho, A.M.V. de; et al.; et al.	4485				Jardim, J.G.; Vinha	1995	02		Southern America	Porto Seguro	Reserva Florestal da Brasil de Holanda Industrias, entrada no km 22 da rodovia Eunápolis/Porto Seguro, ca. 9.5 km na entrada.	-39.516667	-16.45													<nO>ERva crescendo no solo orgânico da mata. Flores com pétalas alvas. Frutos imaturos azuis.; Mata Higrófila Sul Baiana. Mata pertubada.</nO>	IPA0056582																				
2024-05-06T15:47:37	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56709	Plantae	Plantae			Sapotaceae	Diploon	cuspidatum		Diploon cuspidatum	(Hoehne) Cronquist		1993	10	22	Thomas W.W.; Carvalho, A.; Amorim, A.; Jardim, J.; Carvalho, A.; Amorim, A.; Jardim, J.	s.n.				Pennington, T.D.	1994			Southern America	Prado	Reserva Florestal da Brasil de Holanda Industrias, the entrance at km 18 east of Itamarajú on road to Prado, 8km from entrance.	-39.333333	-17.183333													<nO>Tree 18m; latex, leaves lustrous dark green, paler beneath; flowers creamy white.; Southern bahian moist forest "tabuleiro".</nO>	IPA0056709																				
2024-05-06T15:43:34	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56570	Plantae	Plantae			Leguminosae-Pap.	Machaerium	salzmannii		Machaerium salzmannii	Benth.		1994	04	07	Carvalho, A.M. de; et al.; et al.	414				Lewis, G.P.	1995			Southern America	Porto Seguro	Reserva da brasil Holanda de Industrias S/A. Entrada no km 22 da rodovia Eunápolis/Porto Seguro. Ca. 9,5km da estrada. Mata secundária (capoeira). Mata perturbada	-39.325278	-16.4625													<nO>Liana robusta. folhas com folíolos discolores, verdes brilhantes na face superior e face inferior clara. Frutos imaturos verde-claro</nO>	IPA0056570																				
2024-05-06T15:47:39	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56536	Plantae	Plantae			Sapotaceae	Manilkara	salzmannii		Manilkara salzmannii	(A. DC.) H.J. Lam		1993	10	22	Thomas W.W.; Carvalho, A.; Amorim, A.; Jardim, J.; Sant'Ana, S.; Carvalho, A.; Amorim, A.; Jardim, J.; Sant'Ana, S.	s.n.				Pennington, R.T.	1994			Southern America	Prado	Reserva Florestal da Brasil de Holanda Industrias, the entran at km 18 east of Itamaraju on road to Prado, 8km from entrance.	-39.333333	-17.183333													<nO>Tre 22m; latex white, leaves lustrous dark green above, paler beneath; fruit orange.; Southern Bahian moist forest. "Tabuleiro".</nO>	IPA0056536																				
2024-05-06T15:47:58	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56710	Plantae	Plantae			Solanaceae	Solanum	campaniforme		Solanum campaniforme	Roem. & Schult.					Thomas, W.W.; Carvalho, A.; Sant'Ana, S.; Fardim, J.; Amorim, A.M.; Carvalho, A.; Sant'Ana, S.; Fardim, J.; Amorim, A.M.	220				Stehmann, J.R.	2006	12	06	Southern America		Minicípio Prado. Reserva Florestal da Brasil de Holanda Indústrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 Km from entrance. Southern Bahian moist frest. "Tabuleiro".	-39.333333	-17.183333													<nO>Tree 3m. Leaves shiny yellow-green. Corolla white. Fruit green becoming white distally. in dupl.: M.Nees, 1995.</nO>	IPA0056710																				
2024-05-06T15:43:49	PreservedSpecimen	Brasil	Bahia	IPA	IPA	56655	Plantae	Plantae			Leguminosae-Pap.	Zollernia	modesta		Zollernia modesta	A.M.V. de Carvalho & Barneby		1993	10	22	Thomas, W.W.; Carvalho, A.; Sant'ana, S.; Jardim, J.; Amorim, A.M.; Carvalho, A.; Sant'ana, S.; Jardim, J.; Amorim, A.M.	56655								Southern America	Prado	Reserva Florestal da Brasil de Holanda Industrias, The entrace at km 18 east of Itamaraju on road to Prado, 8 km from entrance. Southern Bahian moist forest, tabuleiro	-39.333333	-17.183333													<nO>Tree, 20m; leaves bright yellow-green; fruit green. Photo. Ethanol</nO>	IPA0056655																				
2023-05-12T15:15:36	PreservedSpecimen	Brasil	Bahia	UTFPR	HCF	30259	Plantae				Celastraceae	Cheiloclinium	hippocrateoides		Cheiloclinium hippocrateoides	(Peyr.) A.C. Sm.		1993	10	22	W.W. Thomas					J.A. Lombardi					Prado	Reserva Florestal da Brasil de Holanda	-39.333333	-17.183333													<nO>liana in canopy (ca. 18 m). Leaves subcoriaceus, pale green, fruit pale green becoming yellow. The entrace at Km 18 east of Itamaraju on road to Prado, 8 Km from entrance. Southern Bahian moist forest.</nO>	HCF000030902																				
2025-02-01T12:03:50	PreservedSpecimen	Brasil	Bahia	UNB	UB	131042	Plantae				Myrtaceae	Eugenia			Eugenia			1994	04	06	Carvalho, AVM	4488									Porto Seguro	Reserva da Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunápolis/Porto Seguro.	-39.3252778	-16.4625													<nO>Frutos imaturos verdes.; Árvore 7m.; Mata perturbada</nO>	UB1033463																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	172023	Plantae				Rhamnaceae	Reissekia	smilacina		Reissekia smilacina	(Sm.) Steud.				6	Carvalho, AM de; et al.	4481				Nesom					Porto Seguro	Reserva Brasil Holanda de Indústria S.A.	-39.064701	-16.449699	68835													MBM172023																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	175540	Plantae				Loranthaceae	Phoradendron	crassifolium		Phoradendron crassifolium	(Pohl ex DC.) Eichler				6	Carvalho, AM de; et al.	4459				Kuijt, J					Porto Seguro	Reserva Brasil Holanda Indústria S/A.	-39.064701	-16.449699	68835													MBM175540																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	213377	Plantae				Poaceae	Pharus	lappulaceus		Pharus lappulaceus	Aubl.				6	Carvalho, AM de; et al.	4480									Porto Seguro	Reserva da Brasil - Holanda.	-39.064701	-16.449699	68835													MBM213377																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	194728	Plantae				Lauraceae	Ocotea	cernua		Ocotea cernua	(Nees) Mez				6	Carvalho, AM de; et al.	4495				Werff, H van der					Porto Seguro	Reserva da Brasil Holanda de Ind. S/A.	-39.064701	-16.449699	68835													MBM194728																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	218484	Plantae				Marantaceae	Stromanthe	porteana		Stromanthe porteana	Gris					Jardim, JG	383				Andersson, L					Porto Seguro	Reserva da Brasil Holanda de Indústrias.	-39.064701	-16.449699	68835													MBM218484																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	224189	Plantae				Moraceae	Helicostylis	tomentosa		Helicostylis tomentosa	(Poepp. & Endl.) Rusby				6	Carvalho, AM de; et al.	4487				Berg, CC					Porto Seguro	Reserva da Brasil Holanda de Indústria S/A.	-39.064701	-16.449699	68835													MBM224189																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	203390	Plantae				Fabaceae	Machaerium	salzmannii		Machaerium salzmannii	Benth.				7	Jardim, JG; et al.	414				Lewis, GP					Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A.	-39.064701	-16.449699	68835													MBM203390																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	216555	Plantae				Myrsinaceae	Cybianthus	densiflorus		Cybianthus densiflorus	Miquel				6	Carvalho, AM de; et al.	4465				Pipoly, JJ					Porto Seguro	Reserva da Brasil Holanda e Indústria S/A.	-39.064701	-16.449699	68835													MBM216555																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	284903	Plantae				Boraginaceae	Tournefortia	breviflora		Tournefortia breviflora	DC.		1993	10	22	Thomas, WW; et al.	10107				James, SM	1994				Prado	Reserva Florestal Brasil de Holanda ind. S.A.	-39.220798	-17.341101	53161												<nO>Liana, leaves lustrous green above, yellow-green beneath; inflorescences and flowers pale yellowish-green. Southern Bahian moist forest Tabuleiro</nO>	MBM284903																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	284905	Plantae				Boraginaceae	Tournefortia	villosa		Tournefortia villosa	Salzm. ex DC.		1993	10	22	Thomas, WW; et al.	1009				James, SM					Prado	Reserva Florestal Brasil de Holanda Ind. S.A.	-39.220798	-17.341101	53161													MBM284905																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	179361	Plantae				Myrtaceae	Myrcia	splendens		Myrcia splendens	(Sw.) DC.		1993	10	22	Thomas, WW; et al.	10086				Sobral, M					Prado	Reserva Florestal Brasil Holanda de Indústria S.A.	-39.220798	-17.341101	53161													MBM179361																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	171990	Plantae				Euphorbiaceae	Pausandra	morisiana		Pausandra morisiana	(Casar.) Radlk.		1993	10	22	Thomas, WW; et al.	10116				Santos, TS					Prado	Reserva Florestal da Brasil de Holanda Ind.	-39.220798	-17.341101	53161													MBM171990																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	171992	Plantae				Bromeliaceae	Araeococcus	parviflorus		Araeococcus parviflorus	(Mart. ex Schult. & Schult. f.) Lindm.		1993	10	22	Thomas, WW; et al.	10151				Remires, I					Prado	Reserva Florestal da Brasil de Holanda Industrial.	-39.220798	-17.341101	53161													MBM171992																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	218479	Plantae				Bignoniaceae	Bignonia	binata		Bignonia binata	Thunb.		1993	10	22	Thomas, W.W.; Carvalho, A.; Amorim, A.; Jardim, J.; SantAna, S.	10101				Lohmann, L.G.	1997				Prado	Reserva Florestal da Brasil de Holanda Industrias S.A.	-39.220798	-17.341101	53161												<nO>Liana in canopy; leaves shiny green above, shinu yellow-green beneath; Flowers bright pale purple Habitat: Southern Bahian moist forest. "Tabuleiro".</nO>	MBM218479																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	171063	Plantae				Vitaceae	Cissus	pulcherrima		Cissus pulcherrima	Vell.		1993	10	22	Thomas, WW; et al.	10089				Lombardi, JA					Prado	Reserva Florestal da Brasil de Holanda Indústrias S.A.	-39.220798	-17.341101	53161													MBM171063																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	164332	Plantae				Cyperaceae	Hypolytrum	bullatum		Hypolytrum bullatum	C.B.Clarke		1993	10	22	Thomas, WW; et al.	10138				Thomas, WW					Prado	Reserva Florestal da Brasil de Holanda Indústrias S.A.	-39.220798	-17.341101	53161													MBM164332																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	194713	Plantae				Solanaceae	Cestrum	salzmannii		Cestrum salzmannii	Dunal				22	Thomas, WW; et al.	10140				Nee, M	1995				Prado	Reserva Florestal da Brasil de Holanda Indústrias SA.	-39.220798	-17.341101	53161												<nO>Tree, 4m; leaves shiny green above, paler beneath, young fruits pale green</nO>	MBM194713																				
2025-02-01T00:01:08	PreservedSpecimen	Brasil	Bahia	MBM	MBM	176791	Plantae				Melastomataceae	Leandra	rufescens		Leandra rufescens	(DC.) Cogn.				22	Thomas, WW; et al.	10119				Wurdack, JJ					Prado	Reserva Florestal da Companhia Brasil de Holanda.	-39.220798	-17.341101	53161													MBM176791																				
2025-02-01T12:01:56	PreservedSpecimen	Brasil	Bahia	UFRRJ	RBR	10329	Plantae				Siparunaceae	Siparuna	reginae		Siparuna reginae	(Tul.) A.DC.		1993	10	22	W.W. Thomas; A. Carvalho, A. Amorim, J. Jardim, S. Sant´Ana	10131				M.V.L. Pereira-Moura	2005				Prado	Reserva Florestal da Brasil Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 16km from entrance. 17º 11´S; 39º 20´W. Southern Bahian moist forest. "Tabuleiro"	-39.220798	-17.341101	53161		0	0									<nO>Tree, 10m, leaves subcoriaceous, bright green, inflorescences pale green.</nO>	RBR00010329																				
